Time,Slippery,W_02400d,NB_01_FM,NB_06_M,NB_07_FM,Total (NB),Total (W)
4.159,0.449380449,7.512856,0.934008,1,0.571676,2.955064449,10.46792045
4.16,0.449827572,7.51344,0.93492,1,0.57224,2.956987572,10.47042757
4.161,0.450274695,7.514024,0.935832,1,0.572804,2.958910695,10.47293469
4.162,0.450721817,7.514608,0.936744,1,0.573368,2.960833817,10.47544182
4.163,0.45116894,7.515192,0.937656,1,0.573932,2.96275694,10.47794894
4.164,0.451616063,7.515776,0.938568,1,0.574496,2.964680063,10.48045606
4.165,0.452063186,7.51636,0.93948,1,0.57506,2.966603186,10.48296319
4.166,0.452510308,7.516944,0.940392,1,0.575624,2.968526308,10.48547031
4.167,0.452957431,7.517528,0.941304,1,0.576188,2.970449431,10.48797743
4.168,0.453404554,7.518112,0.942216,1,0.576752,2.972372554,10.49048455
4.169,0.453851676,7.518696,0.943128,1,0.577316,2.974295676,10.49299168
4.17,0.454298799,7.51928,0.94404,1,0.57788,2.976218799,10.4954988
4.171,0.454745922,7.519864,0.944952,1,0.578444,2.978141922,10.49800592
4.172,0.455193044,7.520448,0.945864,1,0.579008,2.980065044,10.50051304
4.173,0.455640167,7.521032,0.946776,1,0.579572,2.981988167,10.50302017
4.174,0.45608729,7.521616,0.947688,1,0.580136,2.98391129,10.50552729
4.175,0.456534413,7.5222,0.9486,1,0.5807,2.985834413,10.50803441
4.176,0.456981535,7.522784,0.949512,1,0.581264,2.987757535,10.51054154
4.177,0.457428658,7.523368,0.950424,1,0.581828,2.989680658,10.51304866
4.178,0.457875781,7.523952,0.951336,1,0.582392,2.991603781,10.51555578
4.179,0.458322903,7.524536,0.952248,1,0.582956,2.993526903,10.5180629
4.18,0.458770026,7.52512,0.95316,1,0.58352,2.995450026,10.52057003
4.181,0.459217149,7.525704,0.954072,1,0.584084,2.997373149,10.52307715
4.182,0.459664271,7.526288,0.954984,1,0.584648,2.999296271,10.52558427
4.183,0.460111394,7.526872,0.955896,1,0.585212,3.001219394,10.52809139
4.184,0.460558517,7.527456,0.956808,1,0.585776,3.003142517,10.53059852
4.185,0.461005639,7.52804,0.95772,1,0.58634,3.005065639,10.53310564
4.186,0.461452762,7.528624,0.958632,1,0.586904,3.006988762,10.53561276
4.187,0.461899885,7.529208,0.959544,1,0.587468,3.008911885,10.53811988
4.188,0.462347008,7.529792,0.960456,1,0.588032,3.010835008,10.54062701
4.189,0.46279413,7.530376,0.961368,1,0.588596,3.01275813,10.54313413
4.19,0.463241253,7.53096,0.96228,1,0.58916,3.014681253,10.54564125
4.191,0.463688376,7.531544,0.963192,1,0.589724,3.016604376,10.54814838
4.192,0.464135498,7.532128,0.964104,1,0.590288,3.018527498,10.5506555
4.193,0.464582621,7.532712,0.965016,1,0.590852,3.020450621,10.55316262
4.194,0.465029744,7.533296,0.965928,1,0.591416,3.022373744,10.55566974
4.195,0.465476866,7.53388,0.96684,1,0.59198,3.024296866,10.55817687
4.196,0.465923989,7.534464,0.967752,1,0.592544,3.026219989,10.56068399
4.197,0.466371112,7.535048,0.968664,1,0.593108,3.028143112,10.56319111
4.198,0.466818234,7.535632,0.969576,1,0.593672,3.030066234,10.56569823
4.199,0.467265357,7.536216,0.970488,1,0.594236,3.031989357,10.56820536
4.2,0.46771248,7.5368,0.9714,1,0.5948,3.03391248,10.57071248
4.201,0.468159603,7.537384,0.972312,1,0.595364,3.035835603,10.5732196
4.202,0.468606725,7.537968,0.973224,1,0.595928,3.037758725,10.57572673
4.203,0.469053848,7.538552,0.974136,1,0.596492,3.039681848,10.57823385
4.204,0.469500971,7.539136,0.975048,1,0.597056,3.041604971,10.58074097
4.205,0.469948093,7.53972,0.97596,1,0.59762,3.043528093,10.58324809
4.206,0.470395216,7.540304,0.976872,1,0.598184,3.045451216,10.58575522
4.207,0.470842339,7.540888,0.977784,1,0.598748,3.047374339,10.58826234
4.208,0.471289461,7.541472,0.978696,1,0.599312,3.049297461,10.59076946
4.209,0.471736584,7.542056,0.979608,1,0.599876,3.051220584,10.59327658
4.21,0.472183707,7.54264,0.98052,1,0.60044,3.053143707,10.59578371
4.211,0.472630829,7.543224,0.981432,1,0.601004,3.055066829,10.59829083
4.212,0.473077952,7.543808,0.982344,1,0.601568,3.056989952,10.60079795
4.213,0.473525075,7.544392,0.983256,1,0.602132,3.058913075,10.60330507
4.214,0.473972198,7.544976,0.984168,1,0.602696,3.060836198,10.6058122
4.215,0.47441932,7.54556,0.98508,1,0.60326,3.06275932,10.60831932
4.216,0.474866443,7.546144,0.985992,1,0.603824,3.064682443,10.61082644
4.217,0.475313566,7.546728,0.986904,1,0.604388,3.066605566,10.61333357
4.218,0.475760688,7.547312,0.987816,1,0.604952,3.068528688,10.61584069
4.219,0.476207811,7.547896,0.988728,1,0.605516,3.070451811,10.61834781
4.22,0.476654934,7.54848,0.98964,1,0.60608,3.072374934,10.62085493
4.221,0.477102056,7.549064,0.990552,1,0.606644,3.074298056,10.62336206
4.222,0.477549179,7.549648,0.991464,1,0.607208,3.076221179,10.62586918
4.223,0.477996302,7.550232,0.992376,1,0.607772,3.078144302,10.6283763
4.224,0.478443424,7.550816,0.993288,1,0.608336,3.080067424,10.63088342
4.225,0.478890547,7.5514,0.9942,1,0.6089,3.081990547,10.63339055
4.226,0.47933767,7.551984,0.995112,1,0.609464,3.08391367,10.63589767
4.227,0.479784793,7.552568,0.996024,1,0.610028,3.085836793,10.63840479
4.228,0.480231915,7.553152,0.996936,1,0.610592,3.087759915,10.64091192
4.229,0.480679038,7.553736,0.997848,1,0.611156,3.089683038,10.64341904
4.23,0.481126161,7.55432,0.99876,1,0.61172,3.091606161,10.64592616
4.231,0.481573283,7.554904,0.999672,1,0.612284,3.093529283,10.64843328
4.232,0.482020406,7.555488,1.000584,1,0.612848,3.095452406,10.65094041
4.233,0.482467529,7.556072,1.001496,1,0.613412,3.097375529,10.65344753
4.234,0.482914651,7.556656,1.002408,1,0.613976,3.099298651,10.65595465
4.235,0.483361774,7.55724,1.00332,1,0.61454,3.101221774,10.65846177
4.236,0.483808897,7.557824,1.004232,1,0.615104,3.103144897,10.6609689
4.237,0.484256019,7.558408,1.005144,1,0.615668,3.105068019,10.66347602
4.238,0.484703142,7.558992,1.006056,1,0.616232,3.106991142,10.66598314
4.239,0.485150265,7.559576,1.006968,1,0.616796,3.108914265,10.66849026
4.24,0.485597388,7.56016,1.00788,1,0.61736,3.110837388,10.67099739
4.241,0.48604451,7.560744,1.008792,1,0.617924,3.11276051,10.67350451
4.242,0.486491633,7.561328,1.009704,1,0.618488,3.114683633,10.67601163
4.243,0.486938756,7.561912,1.010616,1,0.619052,3.116606756,10.67851876
4.244,0.487385878,7.562496,1.011528,1,0.619616,3.118529878,10.68102588
4.245,0.487833001,7.56308,1.01244,1,0.62018,3.120453001,10.683533
4.246,0.488280124,7.563664,1.013352,1,0.620744,3.122376124,10.68604012
4.247,0.488727246,7.564248,1.014264,1,0.621308,3.124299246,10.68854725
4.248,0.489174369,7.564832,1.015176,1,0.621872,3.126222369,10.69105437
4.249,0.489621492,7.565416,1.016088,1,0.622436,3.128145492,10.69356149
4.25,0.490068614,7.566,1.017,1,0.623,3.130068614,10.69606861
4.251,0.490522984,7.56692,1.017912,1,0.62356,3.131994984,10.69891498
4.252,0.490977353,7.56784,1.018824,1,0.62412,3.133921353,10.70176135
4.253,0.491431722,7.56876,1.019736,1,0.62468,3.135847722,10.70460772
4.254,0.491886091,7.56968,1.020648,1,0.62524,3.137774091,10.70745409
4.255,0.49234046,7.5706,1.02156,1,0.6258,3.13970046,10.71030046
4.256,0.492794829,7.57152,1.022472,1,0.62636,3.141626829,10.71314683
4.257,0.493249198,7.57244,1.023384,1,0.62692,3.143553198,10.7159932
4.258,0.493703567,7.57336,1.024296,1,0.62748,3.145479567,10.71883957
4.259,0.494157936,7.57428,1.025208,1,0.62804,3.147405936,10.72168594
4.26,0.494612305,7.5752,1.02612,1,0.6286,3.149332305,10.72453231
4.261,0.495066674,7.57612,1.027032,1,0.62916,3.151258674,10.72737867
4.262,0.495521043,7.57704,1.027944,1,0.62972,3.153185043,10.73022504
4.263,0.495975412,7.57796,1.028856,1,0.63028,3.155111412,10.73307141
4.264,0.496429781,7.57888,1.029768,1,0.63084,3.157037781,10.73591778
4.265,0.496884151,7.5798,1.03068,1,0.6314,3.158964151,10.73876415
4.266,0.49733852,7.58072,1.031592,1,0.63196,3.16089052,10.74161052
4.267,0.497792889,7.58164,1.032504,1,0.63252,3.162816889,10.74445689
4.268,0.498247258,7.58256,1.033416,1,0.63308,3.164743258,10.74730326
4.269,0.498701627,7.58348,1.034328,1,0.63364,3.166669627,10.75014963
4.27,0.499155996,7.5844,1.03524,1,0.6342,3.168595996,10.752996
4.271,0.499610365,7.58532,1.036152,1,0.63476,3.170522365,10.75584236
4.272,0.500064734,7.58624,1.037064,1,0.63532,3.172448734,10.75868873
4.273,0.500519103,7.58716,1.037976,1,0.63588,3.174375103,10.7615351
4.274,0.500973472,7.58808,1.038888,1,0.63644,3.176301472,10.76438147
4.275,0.501427841,7.589,1.0398,1,0.637,3.178227841,10.76722784
4.276,0.50188221,7.58992,1.040712,1,0.63756,3.18015421,10.77007421
4.277,0.502336579,7.59084,1.041624,1,0.63812,3.182080579,10.77292058
4.278,0.502790948,7.59176,1.042536,1,0.63868,3.184006948,10.77576695
4.279,0.503245317,7.59268,1.043448,1,0.63924,3.185933317,10.77861332
4.28,0.503699687,7.5936,1.04436,1,0.6398,3.187859687,10.78145969
4.281,0.504154056,7.59452,1.045272,1,0.64036,3.189786056,10.78430606
4.282,0.504608425,7.59544,1.046184,1,0.64092,3.191712425,10.78715242
4.283,0.505062794,7.59636,1.047096,1,0.64148,3.193638794,10.78999879
4.284,0.505517163,7.59728,1.048008,1,0.64204,3.195565163,10.79284516
4.285,0.505971532,7.5982,1.04892,1,0.6426,3.197491532,10.79569153
4.286,0.506425901,7.59912,1.049832,1,0.64316,3.199417901,10.7985379
4.287,0.50688027,7.60004,1.050744,1,0.64372,3.20134427,10.80138427
4.288,0.507334639,7.60096,1.051656,1,0.64428,3.203270639,10.80423064
4.289,0.507789008,7.60188,1.052568,1,0.64484,3.205197008,10.80707701
4.29,0.508243377,7.6028,1.05348,1,0.6454,3.207123377,10.80992338
4.291,0.508697746,7.60372,1.054392,1,0.64596,3.209049746,10.81276975
4.292,0.509152115,7.60464,1.055304,1,0.64652,3.210976115,10.81561612
4.293,0.509606484,7.60556,1.056216,1,0.64708,3.212902484,10.81846248
4.294,0.510060853,7.60648,1.057128,1,0.64764,3.214828853,10.82130885
4.295,0.510515223,7.6074,1.05804,1,0.6482,3.216755223,10.82415522
4.296,0.510969592,7.60832,1.058952,1,0.64876,3.218681592,10.82700159
4.297,0.511423961,7.60924,1.059864,1,0.64932,3.220607961,10.82984796
4.298,0.51187833,7.61016,1.060776,1,0.64988,3.22253433,10.83269433
4.299,0.512332699,7.61108,1.061688,1,0.65044,3.224460699,10.8355407
4.3,0.512787068,7.612,1.0626,1,0.651,3.226387068,10.83838707
4.301,0.513241437,7.61292,1.063512,1,0.65156,3.228313437,10.84123344
4.302,0.513695806,7.61384,1.064424,1,0.65212,3.230239806,10.84407981
4.303,0.514150175,7.61476,1.065336,1,0.65268,3.232166175,10.84692618
4.304,0.514604544,7.61568,1.066248,1,0.65324,3.234092544,10.84977254
4.305,0.515058913,7.6166,1.06716,1,0.6538,3.236018913,10.85261891
4.306,0.515513282,7.61752,1.068072,1,0.65436,3.237945282,10.85546528
4.307,0.515967651,7.61844,1.068984,1,0.65492,3.239871651,10.85831165
4.308,0.51642202,7.61936,1.069896,1,0.65548,3.24179802,10.86115802
4.309,0.51687639,7.62028,1.070808,1,0.65604,3.24372439,10.86400439
4.31,0.517330759,7.6212,1.07172,1,0.6566,3.245650759,10.86685076
4.311,0.517785128,7.62212,1.072632,1,0.65716,3.247577128,10.86969713
4.312,0.518239497,7.62304,1.073544,1,0.65772,3.249503497,10.8725435
4.313,0.518693866,7.62396,1.074456,1,0.65828,3.251429866,10.87538987
4.314,0.519148235,7.62488,1.075368,1,0.65884,3.253356235,10.87823623
4.315,0.519602604,7.6258,1.07628,1,0.6594,3.255282604,10.8810826
4.316,0.520056973,7.62672,1.077192,1,0.65996,3.257208973,10.88392897
4.317,0.520511342,7.62764,1.078104,1,0.66052,3.259135342,10.88677534
4.318,0.520965711,7.62856,1.079016,1,0.66108,3.261061711,10.88962171
4.319,0.52142008,7.62948,1.079928,1,0.66164,3.26298808,10.89246808
4.32,0.521874449,7.6304,1.08084,1,0.6622,3.264914449,10.89531445
4.321,0.522328818,7.63132,1.081752,1,0.66276,3.266840818,10.89816082
4.322,0.522783187,7.63224,1.082664,1,0.66332,3.268767187,10.90100719
4.323,0.523237556,7.63316,1.083576,1,0.66388,3.270693556,10.90385356
4.324,0.523691926,7.63408,1.084488,1,0.66444,3.272619926,10.90669993
4.325,0.524146295,7.635,1.0854,1,0.665,3.274546295,10.90954629
4.326,0.524600664,7.63592,1.086312,1,0.66556,3.276472664,10.91239266
4.327,0.525055033,7.63684,1.087224,1,0.66612,3.278399033,10.91523903
4.328,0.525509402,7.63776,1.088136,1,0.66668,3.280325402,10.9180854
4.329,0.525963771,7.63868,1.089048,1,0.66724,3.282251771,10.92093177
4.33,0.52641814,7.6396,1.08996,1,0.6678,3.28417814,10.92377814
4.331,0.526872509,7.64052,1.090872,1,0.66836,3.286104509,10.92662451
4.332,0.527326878,7.64144,1.091784,1,0.66892,3.288030878,10.92947088
4.333,0.527781247,7.64236,1.092696,1,0.66948,3.289957247,10.93231725
4.334,0.528235616,7.64328,1.093608,1,0.67004,3.291883616,10.93516362
4.335,0.528689985,7.6442,1.09452,1,0.6706,3.293809985,10.93800999
4.336,0.529144354,7.64512,1.095432,1,0.67116,3.295736354,10.94085635
4.337,0.529598723,7.64604,1.096344,1,0.67172,3.297662723,10.94370272
4.338,0.530053092,7.64696,1.097256,1,0.67228,3.299589092,10.94654909
4.339,0.530507462,7.64788,1.098168,1,0.67284,3.301515462,10.94939546
4.34,0.530961831,7.6488,1.09908,1,0.6734,3.303441831,10.95224183
4.341,0.5314162,7.64972,1.099992,1,0.67396,3.3053682,10.9550882
4.342,0.531870569,7.65064,1.100904,1,0.67452,3.307294569,10.95793457
4.343,0.532324938,7.65156,1.101816,1,0.67508,3.309220938,10.96078094
4.344,0.532779307,7.65248,1.102728,1,0.67564,3.311147307,10.96362731
4.345,0.533233676,7.6534,1.10364,1,0.6762,3.313073676,10.96647368
4.346,0.533688045,7.65432,1.104552,1,0.67676,3.315000045,10.96932005
4.347,0.534142414,7.65524,1.105464,1,0.67732,3.316926414,10.97216641
4.348,0.534596783,7.65616,1.106376,1,0.67788,3.318852783,10.97501278
4.349,0.535051152,7.65708,1.107288,1,0.67844,3.320779152,10.97785915
4.35,0.535505521,7.658,1.1082,1,0.679,3.322705521,10.98070552
4.351,0.53595989,7.65892,1.109112,1,0.67956,3.32463189,10.98355189
4.352,0.536414259,7.65984,1.110024,1,0.68012,3.326558259,10.98639826
4.353,0.536868629,7.66076,1.110936,1,0.68068,3.328484629,10.98924463
4.354,0.537322998,7.66168,1.111848,1,0.68124,3.330410998,10.992091
4.355,0.537777367,7.6626,1.11276,1,0.6818,3.332337367,10.99493737
4.356,0.538231736,7.66352,1.113672,1,0.68236,3.334263736,10.99778374
4.357,0.538686105,7.66444,1.114584,1,0.68292,3.336190105,11.0006301
4.358,0.539140474,7.66536,1.115496,1,0.68348,3.338116474,11.00347647
4.359,0.539594843,7.66628,1.116408,1,0.68404,3.340042843,11.00632284
4.36,0.540049212,7.6672,1.11732,1,0.6846,3.341969212,11.00916921
4.361,0.540503581,7.66812,1.118232,1,0.68516,3.343895581,11.01201558
4.362,0.54095795,7.66904,1.119144,1,0.68572,3.34582195,11.01486195
4.363,0.541412319,7.66996,1.120056,1,0.68628,3.347748319,11.01770832
4.364,0.541866688,7.67088,1.120968,1,0.68684,3.349674688,11.02055469
4.365,0.542321057,7.6718,1.12188,1,0.6874,3.351601057,11.02340106
4.366,0.542775426,7.67272,1.122792,1,0.68796,3.353527426,11.02624743
4.367,0.543229795,7.67364,1.123704,1,0.68852,3.355453795,11.0290938
4.368,0.543684165,7.67456,1.124616,1,0.68908,3.357380165,11.03194016
4.369,0.544138534,7.67548,1.125528,1,0.68964,3.359306534,11.03478653
4.37,0.544592903,7.6764,1.12644,1,0.6902,3.361232903,11.0376329
4.371,0.545047272,7.67732,1.127352,1,0.69076,3.363159272,11.04047927
4.372,0.545501641,7.67824,1.128264,1,0.69132,3.365085641,11.04332564
4.373,0.54595601,7.67916,1.129176,1,0.69188,3.36701201,11.04617201
4.374,0.546410379,7.68008,1.130088,1,0.69244,3.368938379,11.04901838
4.375,0.546864748,7.681,1.131,1,0.693,3.370864748,11.05186475
4.376,0.547319117,7.68192,1.131912,1,0.69356,3.372791117,11.05471112
4.377,0.547773486,7.68284,1.132824,1,0.69412,3.374717486,11.05755749
4.378,0.548227855,7.68376,1.133736,1,0.69468,3.376643855,11.06040386
4.379,0.548682224,7.68468,1.134648,1,0.69524,3.378570224,11.06325022
4.38,0.549136593,7.6856,1.13556,1,0.6958,3.380496593,11.06609659
4.381,0.549590962,7.68652,1.136472,1,0.69636,3.382422962,11.06894296
4.382,0.550045331,7.68744,1.137384,1,0.69692,3.384349331,11.07178933
4.383,0.550499701,7.68836,1.138296,1,0.69748,3.386275701,11.0746357
4.384,0.55095407,7.68928,1.139208,1,0.69804,3.38820207,11.07748207
4.385,0.551408439,7.6902,1.14012,1,0.6986,3.390128439,11.08032844
4.386,0.551862808,7.69112,1.141032,1,0.69916,3.392054808,11.08317481
4.387,0.552317177,7.69204,1.141944,1,0.69972,3.393981177,11.08602118
4.388,0.552771546,7.69296,1.142856,1,0.70028,3.395907546,11.08886755
4.389,0.553225915,7.69388,1.143768,1,0.70084,3.397833915,11.09171391
4.39,0.553680284,7.6948,1.14468,1,0.7014,3.399760284,11.09456028
4.391,0.554134653,7.69572,1.145592,1,0.70196,3.401686653,11.09740665
4.392,0.554589022,7.69664,1.146504,1,0.70252,3.403613022,11.10025302
4.393,0.555043391,7.69756,1.147416,1,0.70308,3.405539391,11.10309939
4.394,0.55549776,7.69848,1.148328,1,0.70364,3.40746576,11.10594576
4.395,0.555952129,7.6994,1.14924,1,0.7042,3.409392129,11.10879213
4.396,0.556406498,7.70032,1.150152,1,0.70476,3.411318498,11.1116385
4.397,0.556860868,7.70124,1.151064,1,0.70532,3.413244868,11.11448487
4.398,0.557315237,7.70216,1.151976,1,0.70588,3.415171237,11.11733124
4.399,0.557769606,7.70308,1.152888,1,0.70644,3.417097606,11.12017761
4.4,0.558223975,7.704,1.1538,1,0.707,3.419023975,11.12302397
4.401,0.558678344,7.70492,1.154712,1,0.70756,3.420950344,11.12587034
4.402,0.559132713,7.70584,1.155624,1,0.70812,3.422876713,11.12871671
4.403,0.559587082,7.70676,1.156536,1,0.70868,3.424803082,11.13156308
4.404,0.560041451,7.70768,1.157448,1,0.70924,3.426729451,11.13440945
4.405,0.56049582,7.7086,1.15836,1,0.7098,3.42865582,11.13725582
4.406,0.560950189,7.70952,1.159272,1,0.71036,3.430582189,11.14010219
4.407,0.561404558,7.71044,1.160184,1,0.71092,3.432508558,11.14294856
4.408,0.561858927,7.71136,1.161096,1,0.71148,3.434434927,11.14579493
4.409,0.562313296,7.71228,1.162008,1,0.71204,3.436361296,11.1486413
4.41,0.562767665,7.7132,1.16292,1,0.7126,3.438287665,11.15148767
4.411,0.563222034,7.71412,1.163832,1,0.71316,3.440214034,11.15433403
4.412,0.563676404,7.71504,1.164744,1,0.71372,3.442140404,11.1571804
4.413,0.564130773,7.71596,1.165656,1,0.71428,3.444066773,11.16002677
4.414,0.564585142,7.71688,1.166568,1,0.71484,3.445993142,11.16287314
4.415,0.565039511,7.7178,1.16748,1,0.7154,3.447919511,11.16571951
4.416,0.56549388,7.71872,1.168392,1,0.71596,3.44984588,11.16856588
4.417,0.565948249,7.71964,1.169304,1,0.71652,3.451772249,11.17141225
4.418,0.566402618,7.72056,1.170216,1,0.71708,3.453698618,11.17425862
4.419,0.566856987,7.72148,1.171128,1,0.71764,3.455624987,11.17710499
4.42,0.567311356,7.7224,1.17204,1,0.7182,3.457551356,11.17995136
4.421,0.567765725,7.72332,1.172952,1,0.71876,3.459477725,11.18279773
4.422,0.568220094,7.72424,1.173864,1,0.71932,3.461404094,11.18564409
4.423,0.568674463,7.72516,1.174776,1,0.71988,3.463330463,11.18849046
4.424,0.569128832,7.72608,1.175688,1,0.72044,3.465256832,11.19133683
4.425,0.569583201,7.727,1.1766,1,0.721,3.467183201,11.1941832
4.426,0.57003757,7.72792,1.177512,1,0.72156,3.46910957,11.19702957
4.427,0.57049194,7.72884,1.178424,1,0.72212,3.47103594,11.19987594
4.428,0.570946309,7.72976,1.179336,1,0.72268,3.472962309,11.20272231
4.429,0.571400678,7.73068,1.180248,1,0.72324,3.474888678,11.20556868
4.43,0.571855047,7.7316,1.18116,1,0.7238,3.476815047,11.20841505
4.431,0.572309416,7.73252,1.182072,1,0.72436,3.478741416,11.21126142
4.432,0.572763785,7.73344,1.182984,1,0.72492,3.480667785,11.21410778
4.433,0.573218154,7.73436,1.183896,1,0.72548,3.482594154,11.21695415
4.434,0.573672523,7.73528,1.184808,1,0.72604,3.484520523,11.21980052
4.435,0.574126892,7.7362,1.18572,1,0.7266,3.486446892,11.22264689
4.436,0.574581261,7.73712,1.186632,1,0.72716,3.488373261,11.22549326
4.437,0.57503563,7.73804,1.187544,1,0.72772,3.49029963,11.22833963
4.438,0.575489999,7.73896,1.188456,1,0.72828,3.492225999,11.231186
4.439,0.575944368,7.73988,1.189368,1,0.72884,3.494152368,11.23403237
4.44,0.576398737,7.7408,1.19028,1,0.7294,3.496078737,11.23687874
4.441,0.576853106,7.74172,1.191192,1,0.72996,3.498005106,11.23972511
4.442,0.577307476,7.74264,1.192104,1,0.73052,3.499931476,11.24257148
4.443,0.577761845,7.74356,1.193016,1,0.73108,3.501857845,11.24541784
4.444,0.578216214,7.74448,1.193928,1,0.73164,3.503784214,11.24826421
4.445,0.578670583,7.7454,1.19484,1,0.7322,3.505710583,11.25111058
4.446,0.579124952,7.74632,1.195752,1,0.73276,3.507636952,11.25395695
4.447,0.579579321,7.74724,1.196664,1,0.73332,3.509563321,11.25680332
4.448,0.58003369,7.74816,1.197576,1,0.73388,3.51148969,11.25964969
4.449,0.580488059,7.74908,1.198488,1,0.73444,3.513416059,11.26249606
4.45,0.580942428,7.75,1.1994,1,0.735,3.515342428,11.26534243
4.451,0.581396797,7.75092,1.200312,1,0.73556,3.517268797,11.2681888
4.452,0.581851166,7.75184,1.201224,1,0.73612,3.519195166,11.27103517
4.453,0.582305535,7.75276,1.202136,1,0.73668,3.521121535,11.27388154
4.454,0.582759904,7.75368,1.203048,1,0.73724,3.523047904,11.2767279
4.455,0.583214273,7.7546,1.20396,1,0.7378,3.524974273,11.27957427
4.456,0.583668643,7.75552,1.204872,1,0.73836,3.526900643,11.28242064
4.457,0.584123012,7.75644,1.205784,1,0.73892,3.528827012,11.28526701
4.458,0.584577381,7.75736,1.206696,1,0.73948,3.530753381,11.28811338
4.459,0.58503175,7.75828,1.207608,1,0.74004,3.53267975,11.29095975
4.46,0.585486119,7.7592,1.20852,1,0.7406,3.534606119,11.29380612
4.461,0.585940488,7.76012,1.209432,1,0.74116,3.536532488,11.29665249
4.462,0.586394857,7.76104,1.210344,1,0.74172,3.538458857,11.29949886
4.463,0.586849226,7.76196,1.211256,1,0.74228,3.540385226,11.30234523
4.464,0.587303595,7.76288,1.212168,1,0.74284,3.542311595,11.3051916
4.465,0.587757964,7.7638,1.21308,1,0.7434,3.544237964,11.30803796
4.466,0.588212333,7.76472,1.213992,1,0.74396,3.546164333,11.31088433
4.467,0.588666702,7.76564,1.214904,1,0.74452,3.548090702,11.3137307
4.468,0.589121071,7.76656,1.215816,1,0.74508,3.550017071,11.31657707
4.469,0.58957544,7.76748,1.216728,1,0.74564,3.55194344,11.31942344
4.47,0.590029809,7.7684,1.21764,1,0.7462,3.553869809,11.32226981
4.471,0.590484179,7.76932,1.218552,1,0.74676,3.555796179,11.32511618
4.472,0.590938548,7.77024,1.219464,1,0.74732,3.557722548,11.32796255
4.473,0.591392917,7.77116,1.220376,1,0.74788,3.559648917,11.33080892
4.474,0.591847286,7.77208,1.221288,1,0.74844,3.561575286,11.33365529
4.475,0.592301655,7.773,1.2222,1,0.749,3.563501655,11.33650165
4.476,0.592756024,7.77392,1.223112,1,0.74956,3.565428024,11.33934802
4.477,0.593210393,7.77484,1.224024,1,0.75012,3.567354393,11.34219439
4.478,0.593664762,7.77576,1.224936,1,0.75068,3.569280762,11.34504076
4.479,0.594119131,7.77668,1.225848,1,0.75124,3.571207131,11.34788713
4.48,0.5945735,7.7776,1.22676,1,0.7518,3.5731335,11.3507335
4.481,0.595027869,7.77852,1.227672,1,0.75236,3.575059869,11.35357987
4.482,0.595482238,7.77944,1.228584,1,0.75292,3.576986238,11.35642624
4.483,0.595936607,7.78036,1.229496,1,0.75348,3.578912607,11.35927261
4.484,0.596390976,7.78128,1.230408,1,0.75404,3.580838976,11.36211898
4.485,0.596845345,7.7822,1.23132,1,0.7546,3.582765345,11.36496535
4.486,0.597299715,7.78312,1.232232,1,0.75516,3.584691715,11.36781171
4.487,0.597754084,7.78404,1.233144,1,0.75572,3.586618084,11.37065808
4.488,0.598208453,7.78496,1.234056,1,0.75628,3.588544453,11.37350445
4.489,0.598662822,7.78588,1.234968,1,0.75684,3.590470822,11.37635082
4.49,0.599117191,7.7868,1.23588,1,0.7574,3.592397191,11.37919719
4.491,0.59957156,7.78772,1.236792,1,0.75796,3.59432356,11.38204356
4.492,0.600025929,7.78864,1.237704,1,0.75852,3.596249929,11.38488993
4.493,0.600480298,7.78956,1.238616,1,0.75908,3.598176298,11.3877363
4.494,0.600934667,7.79048,1.239528,1,0.75964,3.600102667,11.39058267
4.495,0.601389036,7.7914,1.24044,1,0.7602,3.602029036,11.39342904
4.496,0.601843405,7.79232,1.241352,1,0.76076,3.603955405,11.39627541
4.497,0.602297774,7.79324,1.242264,1,0.76132,3.605881774,11.39912177
4.498,0.602752143,7.79416,1.243176,1,0.76188,3.607808143,11.40196814
4.499,0.603206512,7.79508,1.244088,1,0.76244,3.609734512,11.40481451
4.5,0.603660882,7.796,1.245,1,0.763,3.611660882,11.40766088
4.501,0.604114921,7.797088,1.245916,1,0.76364,3.613670921,11.41075892
4.502,0.60456896,7.798176,1.246832,1,0.76428,3.61568096,11.41385696
4.503,0.605022999,7.799264,1.247748,1,0.76492,3.617690999,11.416955
4.504,0.605477038,7.800352,1.248664,1,0.76556,3.619701038,11.42005304
4.505,0.605931077,7.80144,1.24958,1,0.7662,3.621711077,11.42315108
4.506,0.606385116,7.802528,1.250496,1,0.76684,3.623721116,11.42624912
4.507,0.606839155,7.803616,1.251412,1,0.76748,3.625731155,11.42934716
4.508,0.607293194,7.804704,1.252328,1,0.76812,3.627741194,11.43244519
4.509,0.607747233,7.805792,1.253244,1,0.76876,3.629751233,11.43554323
4.51,0.608201272,7.80688,1.25416,1,0.7694,3.631761272,11.43864127
4.511,0.608655312,7.807968,1.255076,1,0.77004,3.633771312,11.44173931
4.512,0.609109351,7.809056,1.255992,1,0.77068,3.635781351,11.44483735
4.513,0.60956339,7.810144,1.256908,1,0.77132,3.63779139,11.44793539
4.514,0.610017429,7.811232,1.257824,1,0.77196,3.639801429,11.45103343
4.515,0.610471468,7.81232,1.25874,1,0.7726,3.641811468,11.45413147
4.516,0.610925507,7.813408,1.259656,1,0.77324,3.643821507,11.45722951
